transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference
04/02/2025 01:00:00 PM,subway,34,53 St (R),Brooklyn,omny,OMNY - Other,3,0,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/02/2025 03:00:00 PM,subway,383,183 St (4),Bronx,omny,OMNY - Students,28,0,40.858406,-73.90388,POINT (-73.90388 40.858406)
04/02/2025 04:00:00 PM,subway,154,"116 St (C,B)",Manhattan,omny,OMNY - Other,1,0,40.805084,-73.95488,POINT (-73.95488 40.805084)
04/02/2025 06:00:00 PM,subway,255,169 St (F),Queens,omny,OMNY - Other,2,2,40.71047,-73.7936,POINT (-73.7936 40.71047)
04/02/2025 06:00:00 PM,subway,416,Wakefield-241 St (2),Bronx,omny,OMNY - Other,3,0,40.903126,-73.85062,POINT (-73.85062 40.903126)
04/02/2025 07:00:00 PM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Full Fare,19,3,40.597706,-73.98683,POINT (-73.98683 40.597706)
04/02/2025 11:00:00 PM,subway,605,"168 St (A,C,1)",Manhattan,omny,OMNY - Students,5,0,40.840717,-73.93956,POINT (-73.93956 40.840717)
04/02/2025 05:00:00 AM,subway,74,18 Av (N),Brooklyn,omny,OMNY - Full Fare,76,2,40.62067,-73.99042,POINT (-73.99042 40.62067)
04/02/2025 06:00:00 AM,subway,160,"72 St (C,B)",Manhattan,omny,OMNY - Students,1,0,40.775593,-73.97641,POINT (-73.97641 40.775593)
04/02/2025 07:00:00 AM,subway,266,"Elmhurst Av (M,R)",Queens,omny,OMNY - Other,4,0,40.742455,-73.88202,POINT (-73.88202 40.742455)
04/02/2025 07:00:00 AM,subway,298,207 St (1),Manhattan,omny,OMNY - Other,6,3,40.86462,-73.91882,POINT (-73.91882 40.86462)
04/02/2025 07:00:00 AM,subway,376,Brook Av (6),Bronx,omny,OMNY - Other,4,0,40.807568,-73.91924,POINT (-73.91924 40.807568)
04/02/2025 07:00:00 AM,subway,71,8 Av (N),Brooklyn,metrocard,Metrocard - Other,10,0,40.635063,-74.01172,POINT (-74.01172 40.635063)
04/02/2025 09:00:00 AM,subway,129,Halsey St (L),Queens,omny,OMNY - Students,46,0,40.695602,-73.90408,POINT (-73.90408 40.695602)
04/02/2025 10:00:00 AM,subway,333,"Wall St (2,3)",Manhattan,omny,OMNY - Fair Fare,1,0,40.70682,-74.0091,POINT (-74.0091 40.70682)
04/02/2025 01:00:00 PM,subway,405,23 St (6),Manhattan,omny,OMNY - Fair Fare,2,0,40.739864,-73.9866,POINT (-73.9866 40.739864)
04/02/2025 01:00:00 PM,subway,74,18 Av (N),Brooklyn,omny,OMNY - Fair Fare,1,0,40.62067,-73.99042,POINT (-73.99042 40.62067)
04/02/2025 04:00:00 PM,subway,114,Central Av (M),Brooklyn,omny,OMNY - Other,1,0,40.697857,-73.9274,POINT (-73.9274 40.697857)
04/02/2025 04:00:00 PM,subway,271,"Steinway St (M,R)",Queens,omny,OMNY - Fair Fare,6,0,40.756878,-73.92074,POINT (-73.92074 40.756878)
04/02/2025 05:00:00 PM,subway,282,21 St (G),Queens,omny,OMNY - Full Fare,156,10,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/02/2025 05:00:00 PM,subway,385,176 St (4),Bronx,omny,OMNY - Full Fare,104,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
04/02/2025 11:00:00 PM,subway,119,1 Av (L),Manhattan,omny,OMNY - Other,1,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
04/02/2025 06:00:00 AM,subway,398,77 St (6),Manhattan,omny,OMNY - Full Fare,176,6,40.77362,-73.95988,POINT (-73.95988 40.77362)
04/02/2025 07:00:00 AM,subway,605,"168 St (A,C,1)",Manhattan,omny,OMNY - Fair Fare,7,0,40.840717,-73.93956,POINT (-73.93956 40.840717)
04/02/2025 09:00:00 AM,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Students,37,8,40.655144,-74.00355,POINT (-74.00355 40.655144)
04/02/2025 10:00:00 AM,subway,111,Seneca Av (M),Queens,omny,OMNY - Full Fare,78,2,40.702763,-73.90774,POINT (-73.90774 40.702763)
04/02/2025 10:00:00 AM,subway,64,71 St (D),Brooklyn,omny,OMNY - Full Fare,93,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/02/2025 11:00:00 AM,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Other,6,1,40.839306,-73.9134,POINT (-73.9134 40.839306)
04/02/2025 11:00:00 AM,subway,306,125 St (1),Manhattan,omny,OMNY - Full Fare,143,0,40.815582,-73.958374,POINT (-73.958374 40.815582)
04/02/2025 01:00:00 PM,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Full Fare,91,3,40.677044,-73.86505,POINT (-73.86505 40.677044)
04/02/2025 04:00:00 PM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Other,1,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/02/2025 05:00:00 PM,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Other,1,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
04/02/2025 06:00:00 PM,subway,173,"High St (A,C)",Brooklyn,omny,OMNY - Other,5,0,40.699337,-73.99053,POINT (-73.99053 40.699337)
04/02/2025 06:00:00 PM,subway,74,18 Av (N),Brooklyn,omny,OMNY - Other,1,0,40.62067,-73.99042,POINT (-73.99042 40.62067)
04/02/2025 08:00:00 PM,subway,393,116 St (6),Manhattan,omny,OMNY - Other,1,0,40.79863,-73.94162,POINT (-73.94162 40.79863)
04/02/2025 08:00:00 PM,subway,51,"Kings Hwy (B,Q)",Brooklyn,omny,OMNY - Other,4,2,40.60867,-73.95773,POINT (-73.95773 40.60867)
04/02/2025 10:00:00 PM,subway,311,86 St (1),Manhattan,omny,OMNY - Fair Fare,1,0,40.788643,-73.97622,POINT (-73.97622 40.788643)
04/02/2025 11:00:00 PM,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Full Fare,16,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
04/02/2025 01:00:00 AM,subway,194,111 St (A),Queens,omny,OMNY - Other,1,0,40.68433,-73.83216,POINT (-73.83216 40.68433)
04/02/2025 01:00:00 AM,subway,243,"Church Av (F,G)",Brooklyn,omny,OMNY - Full Fare,9,1,40.64404,-73.979675,POINT (-73.979675 40.64404)
04/02/2025 02:00:00 AM,subway,394,110 St (6),Manhattan,omny,OMNY - Full Fare,4,0,40.79502,-73.94425,POINT (-73.94425 40.79502)
04/02/2025 05:00:00 AM,subway,386,Mt Eden Av (4),Bronx,omny,OMNY - Fair Fare,1,0,40.844433,-73.91469,POINT (-73.91469 40.844433)
04/02/2025 06:00:00 AM,subway,396,96 St (6),Manhattan,omny,OMNY - Full Fare,130,4,40.78567,-73.95107,POINT (-73.95107 40.78567)
04/02/2025 07:00:00 AM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Other,7,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
04/02/2025 07:00:00 AM,subway,80,"121 St (J,Z)",Queens,omny,OMNY - Fair Fare,1,0,40.700493,-73.82829,POINT (-73.82829 40.700493)
04/02/2025 09:00:00 AM,subway,33,45 St (R),Brooklyn,omny,OMNY - Other,9,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/02/2025 09:00:00 AM,subway,449,111 St (7),Queens,omny,OMNY - Other,11,1,40.75173,-73.85533,POINT (-73.85533 40.75173)
04/02/2025 10:00:00 AM,subway,35,"59 St (N,R)",Brooklyn,omny,OMNY - Fair Fare,2,1,40.64136,-74.01788,POINT (-74.01788 40.64136)
04/02/2025 11:00:00 AM,subway,74,18 Av (N),Brooklyn,omny,OMNY - Students,11,0,40.62067,-73.99042,POINT (-73.99042 40.62067)
04/02/2025 02:00:00 PM,subway,337,"Nevins St (2,3,4,5)",Brooklyn,omny,OMNY - Other,4,0,40.688248,-73.98049,POINT (-73.98049 40.688248)
04/02/2025 02:00:00 PM,subway,409,Spring St (6),Manhattan,omny,OMNY - Other,8,0,40.7223,-73.99714,POINT (-73.99714 40.7223)
04/02/2025 02:00:00 PM,subway,52,Avenue U (Q),Brooklyn,omny,OMNY - Other,1,1,40.5993,-73.95593,POINT (-73.95593 40.5993)
04/02/2025 04:00:00 PM,subway,67,20 Av (D),Brooklyn,omny,OMNY - Students,37,2,40.604557,-73.99817,POINT (-73.99817 40.604557)
04/02/2025 05:00:00 PM,subway,20,"City Hall (R,W)",Manhattan,omny,OMNY - Fair Fare,2,0,40.713284,-74.00698,POINT (-74.00698 40.713284)
04/02/2025 06:00:00 PM,subway,244,Ditmas Av (F),Brooklyn,omny,OMNY - Other,2,0,40.63612,-73.97817,POINT (-73.97817 40.63612)
04/02/2025 06:00:00 PM,subway,45,Beverley Rd (Q),Brooklyn,omny,OMNY - Students,9,0,40.64403,-73.96449,POINT (-73.96449 40.64403)
04/02/2025 07:00:00 PM,subway,190,80 St (A),Queens,omny,OMNY - Fair Fare,1,0,40.67937,-73.85899,POINT (-73.85899 40.67937)
04/02/2025 08:00:00 PM,subway,33,45 St (R),Brooklyn,omny,OMNY - Other,1,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/02/2025 09:00:00 PM,subway,76,Bay Pkwy (N),Brooklyn,omny,OMNY - Students,3,0,40.611816,-73.98185,POINT (-73.98185 40.611816)
04/02/2025 12:00:00 AM,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Full Fare,90,0,40.730053,-73.99107,POINT (-73.99107 40.730053)
04/02/2025 12:00:00 AM,subway,477,72 St (Q),Manhattan,omny,OMNY - Students,1,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
04/02/2025 02:00:00 AM,subway,282,21 St (G),Queens,omny,OMNY - Full Fare,1,0,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/02/2025 04:00:00 AM,subway,252,Avenue X (F),Brooklyn,omny,OMNY - Full Fare,11,1,40.58962,-73.97425,POINT (-73.97425 40.58962)
04/02/2025 06:00:00 AM,subway,134,Sutter Av (L),Brooklyn,omny,OMNY - Students,27,0,40.66937,-73.90198,POINT (-73.90198 40.66937)
04/02/2025 08:00:00 AM,subway,282,21 St (G),Queens,omny,OMNY - Other,1,0,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/02/2025 12:00:00 PM,subway,35,"59 St (N,R)",Brooklyn,omny,OMNY - Students,22,0,40.64136,-74.01788,POINT (-74.01788 40.64136)
04/02/2025 12:00:00 PM,subway,388,167 St (4),Bronx,omny,OMNY - Full Fare,119,3,40.835537,-73.9214,POINT (-73.9214 40.835537)
04/02/2025 01:00:00 PM,subway,403,33 St (6),Manhattan,omny,OMNY - Other,2,0,40.746082,-73.98208,POINT (-73.98208 40.746082)
04/02/2025 03:00:00 PM,subway,316,50 St (1),Manhattan,omny,OMNY - Fair Fare,2,0,40.761726,-73.98385,POINT (-73.98385 40.761726)
04/02/2025 07:00:00 PM,subway,114,Central Av (M),Brooklyn,omny,OMNY - Other,1,0,40.697857,-73.9274,POINT (-73.9274 40.697857)
04/02/2025 07:00:00 PM,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Students,4,0,40.677044,-73.86505,POINT (-73.86505 40.677044)
04/02/2025 08:00:00 PM,subway,352,New Lots Av (3),Brooklyn,omny,OMNY - Other,1,0,40.666237,-73.88408,POINT (-73.88408 40.666237)
04/02/2025 09:00:00 PM,subway,32,"36 St (D,N,R)",Brooklyn,omny,OMNY - Students,6,0,40.655144,-74.00355,POINT (-74.00355 40.655144)
04/02/2025 10:00:00 PM,subway,189,Grant Av (A),Brooklyn,omny,OMNY - Other,2,0,40.677044,-73.86505,POINT (-73.86505 40.677044)
04/02/2025 11:00:00 PM,subway,295,231 St (1),Bronx,metrocard,Metrocard - Other,4,0,40.878857,-73.90483,POINT (-73.90483 40.878857)
04/02/2025 03:00:00 AM,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Students,1,0,40.77026,-73.91785,POINT (-73.91785 40.77026)
04/02/2025 04:00:00 AM,subway,375,Cypress Av (6),Bronx,omny,OMNY - Students,1,0,40.805367,-73.91404,POINT (-73.91404 40.805367)
04/02/2025 05:00:00 AM,subway,64,71 St (D),Brooklyn,omny,OMNY - Other,2,0,40.61959,-73.99886,POINT (-73.99886 40.61959)
04/02/2025 06:00:00 AM,subway,193,104 St (A),Queens,omny,OMNY - Fair Fare,3,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
04/02/2025 08:00:00 AM,subway,183,Rockaway Av (C),Brooklyn,omny,OMNY - Other,8,0,40.67834,-73.91195,POINT (-73.91195 40.67834)
04/02/2025 08:00:00 AM,subway,343,Nostrand Av (3),Brooklyn,omny,OMNY - Full Fare,251,6,40.669846,-73.95046,POINT (-73.95046 40.669846)
04/02/2025 09:00:00 AM,subway,404,28 St (6),Manhattan,omny,OMNY - Other,1,0,40.74307,-73.98426,POINT (-73.98426 40.74307)
04/02/2025 09:00:00 AM,subway,438,"135 St (2,3)",Manhattan,omny,OMNY - Other,2,0,40.814228,-73.94077,POINT (-73.94077 40.814228)
04/02/2025 11:00:00 AM,subway,50,Avenue M (Q),Brooklyn,omny,OMNY - Full Fare,93,6,40.61762,-73.9594,POINT (-73.9594 40.61762)
04/02/2025 12:00:00 PM,subway,356,"Church Av (2,5)",Brooklyn,omny,OMNY - Full Fare,175,16,40.650845,-73.94958,POINT (-73.94958 40.650845)
04/02/2025 05:00:00 PM,subway,35,"59 St (N,R)",Brooklyn,omny,OMNY - Fair Fare,7,0,40.64136,-74.01788,POINT (-74.01788 40.64136)
04/02/2025 08:00:00 PM,subway,59,9 Av (D),Brooklyn,omny,OMNY - Other,2,0,40.646294,-73.99432,POINT (-73.99432 40.646294)
04/02/2025 09:00:00 PM,subway,245,18 Av (F),Brooklyn,omny,OMNY - Other,2,0,40.629753,-73.976974,POINT (-73.976974 40.629753)
04/02/2025 10:00:00 PM,subway,455,69 St (7),Queens,metrocard,Metrocard - Other,2,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
04/02/2025 11:00:00 PM,subway,72,Fort Hamilton Pkwy (N),Brooklyn,omny,OMNY - Other,1,0,40.631386,-74.00535,POINT (-74.00535 40.631386)
04/02/2025 02:00:00 AM,subway,272,"36 St (M,R)",Queens,omny,OMNY - Fair Fare,1,0,40.75204,-73.92878,POINT (-73.92878 40.75204)
04/02/2025 05:00:00 AM,subway,150,155 St (C),Manhattan,omny,OMNY - Full Fare,25,0,40.830517,-73.94151,POINT (-73.94151 40.830517)
04/02/2025 05:00:00 AM,subway,33,45 St (R),Brooklyn,omny,OMNY - Full Fare,165,0,40.648937,-74.01001,POINT (-74.01001 40.648937)
04/02/2025 07:00:00 AM,subway,79,86 St (N),Brooklyn,omny,OMNY - Full Fare,96,12,40.59272,-73.97823,POINT (-73.97823 40.59272)
04/02/2025 09:00:00 AM,subway,260,"75 Av (E,F)",Queens,omny,OMNY - Students,7,0,40.71833,-73.837326,POINT (-73.837326 40.71833)
04/02/2025 09:00:00 AM,subway,79,86 St (N),Brooklyn,omny,OMNY - Fair Fare,1,0,40.59272,-73.97823,POINT (-73.97823 40.59272)
04/02/2025 11:00:00 AM,subway,260,"75 Av (E,F)",Queens,omny,OMNY - Students,4,0,40.71833,-73.837326,POINT (-73.837326 40.71833)
04/02/2025 11:00:00 AM,subway,309,103 St (1),Manhattan,omny,OMNY - Full Fare,237,3,40.799446,-73.968376,POINT (-73.968376 40.799446)
04/02/2025 12:00:00 PM,subway,81,111 St (J),Queens,omny,OMNY - Full Fare,39,1,40.69742,-73.83634,POINT (-73.83634 40.69742)
04/02/2025 02:00:00 PM,subway,384,Burnside Av (4),Bronx,omny,OMNY - Other,22,1,40.853455,-73.907684,POINT (-73.907684 40.853455)
04/02/2025 05:00:00 PM,subway,151,"145 St (A,C,B,D)",Manhattan,omny,OMNY - Other,7,0,40.824783,-73.944214,POINT (-73.944214 40.824783)
04/02/2025 06:00:00 PM,subway,34,53 St (R),Brooklyn,omny,OMNY - Students,39,3,40.64507,-74.01403,POINT (-74.01403 40.64507)
04/02/2025 06:00:00 PM,subway,386,Mt Eden Av (4),Bronx,omny,OMNY - Students,8,0,40.844433,-73.91469,POINT (-73.91469 40.844433)
04/02/2025 09:00:00 PM,subway,336,"Hoyt St (2,3)",Brooklyn,omny,OMNY - Full Fare,99,4,40.690544,-73.98506,POINT (-73.98506 40.690544)
04/02/2025 10:00:00 PM,subway,232,2 Av (F),Manhattan,omny,OMNY - Fair Fare,4,0,40.7234,-73.98994,POINT (-73.98994 40.7234)
04/02/2025 01:00:00 AM,subway,120,Bedford Av (L),Brooklyn,omny,OMNY - Students,1,0,40.717304,-73.95687,POINT (-73.95687 40.717304)
04/02/2025 08:00:00 AM,subway,258,"Briarwood (E,F)",Queens,omny,OMNY - Other,4,0,40.70918,-73.82057,POINT (-73.82057 40.70918)
04/02/2025 08:00:00 AM,subway,36,Bay Ridge Av (R),Brooklyn,omny,OMNY - Other,3,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
04/02/2025 09:00:00 AM,subway,154,"116 St (C,B)",Manhattan,omny,OMNY - Other,2,0,40.805084,-73.95488,POINT (-73.95488 40.805084)
04/02/2025 10:00:00 AM,subway,282,21 St (G),Queens,omny,OMNY - Students,1,0,40.744064,-73.94972,POINT (-73.94972 40.744064)
04/02/2025 10:00:00 AM,subway,38,86 St (R),Brooklyn,omny,OMNY - Fair Fare,3,1,40.62269,-74.0284,POINT (-74.0284 40.62269)
04/02/2025 11:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Full Fare,71,11,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/02/2025 12:00:00 PM,subway,376,Brook Av (6),Bronx,omny,OMNY - Students,19,1,40.807568,-73.91924,POINT (-73.91924 40.807568)
04/02/2025 03:00:00 PM,subway,193,104 St (A),Queens,omny,OMNY - Other,1,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
04/02/2025 03:00:00 PM,subway,235,York St (F),Brooklyn,omny,OMNY - Fair Fare,4,1,40.701397,-73.98675,POINT (-73.98675 40.701397)
04/02/2025 04:00:00 PM,subway,130,Wilson Av (L),Brooklyn,omny,OMNY - Other,1,0,40.688763,-73.904045,POINT (-73.904045 40.688763)
04/02/2025 07:00:00 PM,subway,439,"125 St (2,3)",Manhattan,omny,OMNY - Other,6,0,40.807755,-73.945496,POINT (-73.945496 40.807755)
04/02/2025 08:00:00 PM,subway,260,"75 Av (E,F)",Queens,omny,OMNY - Students,3,0,40.71833,-73.837326,POINT (-73.837326 40.71833)
04/02/2025 10:00:00 PM,subway,137,East 105 St (L),Brooklyn,omny,OMNY - Full Fare,19,0,40.650574,-73.89948,POINT (-73.89948 40.650574)
04/02/2025 11:00:00 PM,subway,295,231 St (1),Bronx,omny,OMNY - Students,3,0,40.878857,-73.90483,POINT (-73.90483 40.878857)
04/02/2025 05:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Other,2,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/02/2025 10:00:00 AM,subway,387,170 St (4),Bronx,omny,OMNY - Other,6,2,40.840076,-73.91779,POINT (-73.91779 40.840076)
04/02/2025 11:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Fair Fare,1,0,40.607952,-74.00174,POINT (-74.00174 40.607952)
04/02/2025 12:00:00 PM,subway,218,"167 St (B,D)",Bronx,omny,OMNY - Students,16,0,40.83377,-73.91844,POINT (-73.91844 40.83377)
04/02/2025 12:00:00 PM,subway,31,25 St (R),Brooklyn,omny,OMNY - Other,1,0,40.660397,-73.99809,POINT (-73.99809 40.660397)
04/02/2025 01:00:00 PM,subway,388,167 St (4),Bronx,omny,OMNY - Fair Fare,3,1,40.835537,-73.9214,POINT (-73.9214 40.835537)
04/02/2025 03:00:00 PM,subway,71,8 Av (N),Brooklyn,omny,OMNY - Other,2,0,40.635063,-74.01172,POINT (-74.01172 40.635063)
04/02/2025 04:00:00 PM,subway,118,3 Av (L),Manhattan,omny,OMNY - Full Fare,283,22,40.73285,-73.98612,POINT (-73.98612 40.73285)
03/27/2025 06:00:00 AM,subway,357,"Beverly Rd (2,5)",Brooklyn,omny,OMNY - Students,25,0,40.6451,-73.94896,POINT (-73.94896 40.6451)
03/27/2025 06:00:00 AM,subway,455,69 St (7),Queens,omny,OMNY - Other,1,0,40.746326,-73.8964,POINT (-73.8964 40.746326)
03/27/2025 10:00:00 AM,subway,292,Fulton St (G),Brooklyn,omny,OMNY - Other,1,0,40.68712,-73.97537,POINT (-73.97537 40.68712)
03/27/2025 10:00:00 AM,subway,385,176 St (4),Bronx,omny,OMNY - Other,2,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
03/27/2025 12:00:00 PM,subway,119,1 Av (L),Manhattan,omny,OMNY - Other,1,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
03/27/2025 04:00:00 PM,subway,282,21 St (G),Queens,omny,OMNY - Students,6,0,40.744064,-73.94972,POINT (-73.94972 40.744064)
03/27/2025 05:00:00 PM,subway,627,"Franklin Av (C,S)",Brooklyn,omny,OMNY - Students,33,1,40.68138,-73.95685,POINT (-73.95685 40.68138)
03/27/2025 07:00:00 PM,subway,31,25 St (R),Brooklyn,omny,OMNY - Full Fare,62,0,40.660397,-73.99809,POINT (-73.99809 40.660397)
03/27/2025 07:00:00 PM,subway,51,"Kings Hwy (B,Q)",Brooklyn,omny,OMNY - Other,2,1,40.60867,-73.95773,POINT (-73.95773 40.60867)
03/27/2025 09:00:00 PM,subway,217,"170 St (B,D)",Bronx,omny,OMNY - Other,1,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
03/27/2025 09:00:00 PM,subway,477,72 St (Q),Manhattan,omny,OMNY - Fair Fare,1,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
03/27/2025 10:00:00 PM,subway,129,Halsey St (L),Queens,omny,OMNY - Full Fare,114,3,40.695602,-73.90408,POINT (-73.90408 40.695602)
03/27/2025 05:00:00 AM,subway,407,Astor Pl (6),Manhattan,omny,OMNY - Full Fare,17,0,40.730053,-73.99107,POINT (-73.99107 40.730053)
03/27/2025 07:00:00 AM,subway,449,111 St (7),Queens,omny,OMNY - Other,10,0,40.75173,-73.85533,POINT (-73.85533 40.75173)
03/27/2025 09:00:00 AM,subway,320,23 St (1),Manhattan,omny,OMNY - Full Fare,439,26,40.74408,-73.99566,POINT (-73.99566 40.74408)
03/27/2025 12:00:00 PM,subway,118,3 Av (L),Manhattan,omny,OMNY - Fair Fare,1,0,40.73285,-73.98612,POINT (-73.98612 40.73285)
03/27/2025 02:00:00 PM,subway,238,"Smith-9 Sts (F,G)",Brooklyn,omny,OMNY - Students,7,2,40.67358,-73.99596,POINT (-73.99596 40.67358)
03/27/2025 02:00:00 PM,subway,457,52 St (7),Queens,metrocard,Metrocard - Fair Fare,6,0,40.74415,-73.91255,POINT (-73.91255 40.74415)
03/27/2025 03:00:00 PM,subway,319,28 St (1),Manhattan,omny,OMNY - Other,6,0,40.747215,-73.99336,POINT (-73.99336 40.747215)
03/27/2025 04:00:00 PM,subway,344,Kingston Av (3),Brooklyn,omny,OMNY - Students,37,0,40.6694,-73.94216,POINT (-73.94216 40.6694)
03/27/2025 04:00:00 PM,subway,385,176 St (4),Bronx,omny,OMNY - Fair Fare,2,0,40.84848,-73.9118,POINT (-73.9118 40.84848)
03/27/2025 05:00:00 PM,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,76,4,40.7234,-73.98994,POINT (-73.98994 40.7234)
03/27/2025 05:00:00 PM,subway,375,Cypress Av (6),Bronx,metrocard,Metrocard - Other,4,0,40.805367,-73.91404,POINT (-73.91404 40.805367)
03/27/2025 05:00:00 PM,subway,416,Wakefield-241 St (2),Bronx,omny,OMNY - Students,15,0,40.903126,-73.85062,POINT (-73.85062 40.903126)
03/27/2025 08:00:00 PM,subway,446,Morris Park (5),Bronx,omny,OMNY - Fair Fare,1,0,40.854362,-73.8605,POINT (-73.8605 40.854362)
03/27/2025 09:00:00 PM,subway,145,190 St (A),Manhattan,omny,OMNY - Fair Fare,1,0,40.85902,-73.93418,POINT (-73.93418 40.85902)
03/27/2025 01:00:00 AM,subway,2,"Astoria Blvd (N,W)",Queens,omny,OMNY - Full Fare,5,0,40.77026,-73.91785,POINT (-73.91785 40.77026)
03/27/2025 09:00:00 AM,subway,234,East Broadway (F),Manhattan,omny,OMNY - Other,5,0,40.713715,-73.99017,POINT (-73.99017 40.713715)
03/27/2025 09:00:00 AM,subway,277,"7 Av (E,B,D)",Manhattan,omny,OMNY - Other,2,0,40.762863,-73.981636,POINT (-73.981636 40.762863)
03/27/2025 10:00:00 AM,subway,249,Avenue P (F),Brooklyn,omny,OMNY - Full Fare,47,1,40.608944,-73.97302,POINT (-73.97302 40.608944)
03/27/2025 10:00:00 AM,subway,438,"135 St (2,3)",Manhattan,omny,OMNY - Other,3,0,40.814228,-73.94077,POINT (-73.94077 40.814228)
03/27/2025 11:00:00 AM,subway,270,"46 St (M,R)",Queens,omny,OMNY - Fair Fare,1,0,40.756313,-73.91333,POINT (-73.91333 40.756313)
03/27/2025 11:00:00 AM,subway,49,Avenue J (Q),Brooklyn,omny,OMNY - Other,3,0,40.62504,-73.9608,POINT (-73.9608 40.62504)
03/27/2025 12:00:00 PM,subway,418,"233 St (2,5)",Bronx,omny,OMNY - Other,5,2,40.893192,-73.857475,POINT (-73.857475 40.893192)
03/27/2025 01:00:00 PM,subway,5,"36 Av (N,W)",Queens,omny,OMNY - Other,3,0,40.756805,-73.92957,POINT (-73.92957 40.756805)
03/27/2025 04:00:00 PM,subway,193,104 St (A),Queens,omny,OMNY - Full Fare,20,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
03/27/2025 06:00:00 PM,subway,157,"96 St (C,B)",Manhattan,omny,OMNY - Other,2,0,40.79164,-73.9647,POINT (-73.9647 40.79164)
03/27/2025 11:00:00 PM,subway,409,Spring St (6),Manhattan,omny,OMNY - Students,3,0,40.7223,-73.99714,POINT (-73.99714 40.7223)
03/27/2025 12:00:00 AM,subway,228,"23 St (F,M)",Manhattan,omny,OMNY - Students,3,0,40.742878,-73.99282,POINT (-73.99282 40.742878)
03/27/2025 12:00:00 AM,subway,5,"36 Av (N,W)",Queens,omny,OMNY - Full Fare,3,0,40.756805,-73.92957,POINT (-73.92957 40.756805)
03/27/2025 01:00:00 AM,subway,224,57 St (F),Manhattan,omny,OMNY - Full Fare,21,0,40.763973,-73.97745,POINT (-73.97745 40.763973)
03/27/2025 02:00:00 AM,subway,65,79 St (D),Brooklyn,omny,OMNY - Full Fare,2,0,40.613503,-74.00061,POINT (-74.00061 40.613503)
03/27/2025 04:00:00 AM,subway,59,9 Av (D),Brooklyn,omny,OMNY - Full Fare,16,0,40.646294,-73.99432,POINT (-73.99432 40.646294)
03/27/2025 06:00:00 AM,subway,236,"Bergen St (F,G)",Brooklyn,omny,OMNY - Fair Fare,2,0,40.686146,-73.99086,POINT (-73.99086 40.686146)
03/27/2025 08:00:00 AM,subway,418,"233 St (2,5)",Bronx,omny,OMNY - Other,11,2,40.893192,-73.857475,POINT (-73.857475 40.893192)
03/27/2025 08:00:00 AM,subway,65,79 St (D),Brooklyn,omny,OMNY - Full Fare,337,1,40.613503,-74.00061,POINT (-74.00061 40.613503)
03/27/2025 10:00:00 AM,subway,69,25 Av (D),Brooklyn,omny,OMNY - Other,2,0,40.597706,-73.98683,POINT (-73.98683 40.597706)
03/27/2025 12:00:00 PM,subway,387,170 St (4),Bronx,omny,OMNY - Fair Fare,1,0,40.840076,-73.91779,POINT (-73.91779 40.840076)
